,N,Tiempos,Fecha
47,4710,0.011083841323852539,2022-05-21 06:58:31.117851
48,4810,0.009887218475341797,2022-05-21 06:58:31.117851
49,4910,0.012281656265258789,2022-05-21 06:58:31.117851
50,5010,0.011005401611328125,2022-05-21 06:58:31.117851
51,5110,0.01115727424621582,2022-05-21 06:58:31.117851
52,5210,0.010001182556152344,2022-05-21 06:58:31.117851
53,5310,0.011921167373657227,2022-05-21 06:58:31.117851
54,5410,0.010996103286743164,2022-05-21 06:58:31.117851
55,5510,0.011746883392333984,2022-05-21 06:58:31.117851
56,5610,0.015086650848388672,2022-05-21 06:58:31.117851
57,5710,0.013234853744506836,2022-05-21 06:58:31.117851
58,5810,0.012995243072509766,2022-05-21 06:58:31.117851
59,5910,0.012000083923339844,2022-05-21 06:58:31.117851
60,6010,0.01588296890258789,2022-05-21 06:58:31.117851
61,6110,0.013304710388183594,2022-05-21 06:58:31.117851
62,6210,0.013211488723754883,2022-05-21 06:58:31.117851
63,6310,0.013269901275634766,2022-05-21 06:58:31.117851
64,6410,0.01400136947631836,2022-05-21 06:58:31.117851
65,6510,0.012977838516235352,2022-05-21 06:58:31.117851
66,6610,0.01456904411315918,2022-05-21 06:58:31.117851
67,6710,0.01698899269104004,2022-05-21 06:58:31.117851
68,6810,0.016528844833374023,2022-05-21 06:58:31.117851
69,6910,0.014999866485595703,2022-05-21 06:58:31.117851
70,7010,0.015585899353027344,2022-05-21 06:58:31.117851
71,7110,0.015000104904174805,2022-05-21 06:58:31.117851
72,7210,0.01600027084350586,2022-05-21 06:58:31.117851
73,7310,0.016000032424926758,2022-05-21 06:58:31.117851
74,7410,0.01676201820373535,2022-05-21 06:58:31.117851
75,7510,0.01975274085998535,2022-05-21 06:58:31.117851
76,7610,0.021423816680908203,2022-05-21 06:58:31.117851
77,7710,0.01735544204711914,2022-05-21 06:58:31.117851
78,7810,0.01622462272644043,2022-05-21 06:58:31.117851
79,7910,0.01699995994567871,2022-05-21 06:58:31.117851
80,8010,0.019173145294189453,2022-05-21 06:58:31.117851
81,8110,0.0181732177734375,2022-05-21 06:58:31.117851
82,8210,0.018157482147216797,2022-05-21 06:58:31.117851
83,8310,0.019370317459106445,2022-05-21 06:58:31.117851
84,8410,0.019472837448120117,2022-05-21 06:58:31.117851
85,8510,0.019357919692993164,2022-05-21 06:58:31.117851
86,8610,0.021077394485473633,2022-05-21 06:58:31.117851
87,8710,0.019245624542236328,2022-05-21 06:58:31.117851
88,8810,0.01919388771057129,2022-05-21 06:58:31.117851
89,8910,0.026314258575439453,2022-05-21 06:58:31.117851
90,9010,0.02030491828918457,2022-05-21 06:58:31.117851
91,9110,0.021981239318847656,2022-05-21 06:58:31.117851
92,9210,0.02126598358154297,2022-05-21 06:58:31.117851
93,9310,0.020091533660888672,2022-05-21 06:58:31.117851
94,9410,0.02577352523803711,2022-05-21 06:58:31.117851
95,9510,0.04239630699157715,2022-05-21 06:58:31.117851
96,9610,0.03737139701843262,2022-05-21 06:58:31.117851
97,9710,0.02849888801574707,2022-05-21 06:58:31.117851
98,9810,0.02564549446105957,2022-05-21 06:58:31.117851
99,9910,0.034456729888916016,2022-05-21 06:58:31.117851
100,10010,0.03139090538024902,2022-05-21 06:58:31.117851
101,10110,0.023276805877685547,2022-05-21 06:58:31.117851
102,10210,0.024277687072753906,2022-05-21 06:58:31.117851
103,10310,0.02780437469482422,2022-05-21 06:58:31.117851
104,10410,0.02407693862915039,2022-05-21 06:58:31.117851
105,10510,0.023238658905029297,2022-05-21 06:58:31.117851
106,10610,0.02465200424194336,2022-05-21 06:58:31.117851
107,10710,0.024513959884643555,2022-05-21 06:58:31.117851
108,10810,0.0240023136138916,2022-05-21 06:58:31.117851
109,10910,0.024997234344482422,2022-05-21 06:58:31.117851
110,11010,0.02564692497253418,2022-05-21 06:58:31.117851
111,11110,0.024167299270629883,2022-05-21 06:58:31.117851
112,11210,0.026000261306762695,2022-05-21 06:58:31.117851
113,11310,0.02499985694885254,2022-05-21 06:58:31.117851
114,11410,0.02550673484802246,2022-05-21 06:58:31.117851
115,11510,0.02625894546508789,2022-05-21 06:58:31.117851
116,11610,0.02629399299621582,2022-05-21 06:58:31.117851
117,11710,0.03193092346191406,2022-05-21 06:58:31.117851
118,11810,0.02601146697998047,2022-05-21 06:58:31.117851
119,11910,0.028647899627685547,2022-05-21 06:58:31.117851
120,12010,0.027001380920410156,2022-05-21 06:58:31.117851
121,12110,0.02706313133239746,2022-05-21 06:58:31.117851
122,12210,0.026999950408935547,2022-05-21 06:58:31.117851
123,12310,0.027812480926513672,2022-05-21 06:58:31.117851
124,12410,0.028934478759765625,2022-05-21 06:58:31.117851
125,12510,0.030123472213745117,2022-05-21 06:58:31.117851
126,12610,0.029004335403442383,2022-05-21 06:58:31.117851
127,12710,0.028995513916015625,2022-05-21 06:58:31.117851
128,12810,0.0293424129486084,2022-05-21 06:58:31.117851
129,12910,0.02885890007019043,2022-05-21 06:58:31.117851
130,13010,0.03021717071533203,2022-05-21 06:58:31.117851
131,13110,0.03200578689575195,2022-05-21 06:58:31.117851
132,13210,0.030631303787231445,2022-05-21 06:58:31.117851
133,13310,0.036561012268066406,2022-05-21 06:58:31.117851
134,13410,0.04214835166931152,2022-05-21 06:58:31.117851
135,13510,0.03139090538024902,2022-05-21 06:58:31.117851
136,13610,0.03266286849975586,2022-05-21 06:58:31.117851
137,13710,0.031562089920043945,2022-05-21 06:58:31.117851
138,13810,0.03528404235839844,2022-05-21 06:58:31.117851
139,13910,0.03132748603820801,2022-05-21 06:58:31.117851
140,14010,0.03220987319946289,2022-05-21 06:58:31.117851
141,14110,0.03225994110107422,2022-05-21 06:58:31.117851
142,14210,0.035231828689575195,2022-05-21 06:58:31.117851
143,14310,0.03325915336608887,2022-05-21 06:58:31.117851
144,14410,0.033396005630493164,2022-05-21 06:58:31.117851
145,14510,0.03471064567565918,2022-05-21 06:58:31.117851
146,14610,0.03477811813354492,2022-05-21 06:58:31.117851
147,14710,0.03421759605407715,2022-05-21 06:58:31.117851
148,14810,0.035675048828125,2022-05-21 06:58:31.117851
149,14910,0.03877830505371094,2022-05-21 06:58:31.117851
150,15010,0.03699994087219238,2022-05-21 06:58:31.117851
151,15110,0.03512763977050781,2022-05-21 06:58:31.117851
152,15210,0.0543365478515625,2022-05-21 06:58:31.117851
153,15310,0.03572201728820801,2022-05-21 06:58:31.117851
154,15410,0.03933000564575195,2022-05-21 06:58:31.117851
155,15510,0.04338550567626953,2022-05-21 06:58:31.117851
156,15610,0.03702712059020996,2022-05-21 06:58:31.117851
157,15710,0.04527139663696289,2022-05-21 06:58:31.117851
158,15810,0.04067826271057129,2022-05-21 06:58:31.117851
159,15910,0.047212839126586914,2022-05-21 06:58:31.117851
160,16010,0.04628396034240723,2022-05-21 06:58:31.117851
161,16110,0.04157876968383789,2022-05-21 06:58:31.117851
162,16210,0.051857948303222656,2022-05-21 06:58:31.117851
163,16310,0.04032015800476074,2022-05-21 06:58:31.117851
164,16410,0.04320478439331055,2022-05-21 06:58:31.117851
165,16510,0.04241943359375,2022-05-21 06:58:31.117851
166,16610,0.03964662551879883,2022-05-21 06:58:31.117851
167,16710,0.04447221755981445,2022-05-21 06:58:31.117851
168,16810,0.03958845138549805,2022-05-21 06:58:31.117851
169,16910,0.04310154914855957,2022-05-21 06:58:31.117851
170,17010,0.039612531661987305,2022-05-21 06:58:31.117851
171,17110,0.04046750068664551,2022-05-21 06:58:31.117851
172,17210,0.04133319854736328,2022-05-21 06:58:31.117851
173,17310,0.042487382888793945,2022-05-21 06:58:31.117851
174,17410,0.0667414665222168,2022-05-21 06:58:31.117851
175,17510,0.059246063232421875,2022-05-21 06:58:31.117851
176,17610,0.08192801475524902,2022-05-21 06:58:31.117851
177,17710,0.05100059509277344,2022-05-21 06:58:31.117851
178,17810,0.08217835426330566,2022-05-21 06:58:31.117851
179,17910,0.07788944244384766,2022-05-21 06:58:31.117851
180,18010,0.09466028213500977,2022-05-21 06:58:31.117851
181,18110,0.13241314888000488,2022-05-21 06:58:31.117851
182,18210,0.09882116317749023,2022-05-21 06:58:31.117851
183,18310,0.06743383407592773,2022-05-21 06:58:31.117851
184,18410,0.06157517433166504,2022-05-21 06:58:31.117851
185,18510,0.05098438262939453,2022-05-21 06:58:31.117851
186,18610,0.07487201690673828,2022-05-21 06:58:31.117851
187,18710,0.10503792762756348,2022-05-21 06:58:31.117851
188,18810,0.10229015350341797,2022-05-21 06:58:31.117851
189,18910,0.10994553565979004,2022-05-21 06:58:31.117851
190,19010,0.0792384147644043,2022-05-21 06:58:31.117851
191,19110,0.11676263809204102,2022-05-21 06:58:31.117851
192,19210,0.08075475692749023,2022-05-21 06:58:31.117851
193,19310,0.12201952934265137,2022-05-21 06:58:31.117851
194,19410,0.09966087341308594,2022-05-21 06:58:31.117851
195,19510,0.10947775840759277,2022-05-21 06:58:31.117851
196,19610,0.12083268165588379,2022-05-21 06:58:31.117851
197,19710,0.07471990585327148,2022-05-21 06:58:31.117851
198,19810,0.08751964569091797,2022-05-21 06:58:31.117851
199,19910,0.10943961143493652,2022-05-21 06:58:31.117851
200,20010,0.09238314628601074,2022-05-21 06:58:31.117851
201,20110,0.09366583824157715,2022-05-21 06:58:31.117851
202,20210,0.0685584545135498,2022-05-21 06:58:31.117851
203,20310,0.08469963073730469,2022-05-21 06:58:31.117851
204,20410,0.07865548133850098,2022-05-21 06:58:31.117851
205,20510,0.05656909942626953,2022-05-21 06:58:31.117851
206,20610,0.05900001525878906,2022-05-21 06:58:31.117851
207,20710,0.10411763191223145,2022-05-21 06:58:31.117851
208,20810,0.09721946716308594,2022-05-21 06:58:31.117851
209,20910,0.07824158668518066,2022-05-21 06:58:31.117851
210,21010,0.0787191390991211,2022-05-21 06:58:31.117851
211,21110,0.11370086669921875,2022-05-21 06:58:31.117851
212,21210,0.05966496467590332,2022-05-21 06:58:31.117851
213,21310,0.111602783203125,2022-05-21 06:58:31.117851
214,21410,0.13090062141418457,2022-05-21 06:58:31.117851
215,21510,0.06952643394470215,2022-05-21 06:58:31.117851
216,21610,0.17075729370117188,2022-05-21 06:58:31.117851
217,21710,0.1098635196685791,2022-05-21 06:58:31.117851
218,21810,0.07130789756774902,2022-05-21 06:58:31.117851
219,21910,0.08621859550476074,2022-05-21 06:58:31.117851
220,22010,0.09576559066772461,2022-05-21 06:58:31.117851
221,22110,0.12181472778320312,2022-05-21 06:58:31.117851
222,22210,0.10701179504394531,2022-05-21 06:58:31.117851
223,22310,0.11933469772338867,2022-05-21 06:58:31.117851
224,22410,0.06348943710327148,2022-05-21 06:58:31.117851
225,22510,0.09350466728210449,2022-05-21 06:58:31.117851
226,22610,0.11171102523803711,2022-05-21 06:58:31.117851
227,22710,0.09796810150146484,2022-05-21 06:58:31.117851
228,22810,0.12062549591064453,2022-05-21 06:58:31.117851
229,22910,0.1233530044555664,2022-05-21 06:58:31.117851
230,23010,0.09134125709533691,2022-05-21 06:58:31.117851
231,23110,0.09184646606445312,2022-05-21 06:58:31.117851
232,23210,0.09624361991882324,2022-05-21 06:58:31.117851
233,23310,0.0931396484375,2022-05-21 06:58:31.117851
234,23410,0.08945846557617188,2022-05-21 06:58:31.117851
235,23510,0.12509441375732422,2022-05-21 06:58:31.117851
236,23610,0.06881093978881836,2022-05-21 06:58:31.117851
237,23710,0.11208963394165039,2022-05-21 06:58:31.117851
238,23810,0.13288021087646484,2022-05-21 06:58:31.117851
239,23910,0.16987848281860352,2022-05-21 06:58:31.117851
240,24010,0.11004042625427246,2022-05-21 06:58:31.117851
241,24110,0.06635117530822754,2022-05-21 06:58:31.117851
242,24210,0.10186004638671875,2022-05-21 06:58:31.117851
243,24310,0.10687041282653809,2022-05-21 06:58:31.117851
244,24410,0.15800046920776367,2022-05-21 06:58:31.117851
245,24510,0.10053443908691406,2022-05-21 06:58:31.117851
246,24610,0.10927414894104004,2022-05-21 06:58:31.117851
247,24710,0.10613059997558594,2022-05-21 06:58:31.117851
248,24810,0.13769006729125977,2022-05-21 06:58:31.117851
249,24910,0.11880207061767578,2022-05-21 06:58:31.117851
250,25010,0.13358449935913086,2022-05-21 06:58:31.117851
251,25110,0.10877490043640137,2022-05-21 06:58:31.117851
252,25210,0.10828804969787598,2022-05-21 06:58:31.117851
253,25310,0.14172911643981934,2022-05-21 06:58:31.117851
254,25410,0.12320685386657715,2022-05-21 06:58:31.117851
255,25510,0.0963742733001709,2022-05-21 06:58:31.117851
256,25610,0.11708331108093262,2022-05-21 06:58:31.117851
257,25710,0.09166526794433594,2022-05-21 06:58:31.117851
258,25810,0.13087081909179688,2022-05-21 06:58:31.117851
259,25910,0.1535801887512207,2022-05-21 06:58:31.117851
260,26010,0.1511096954345703,2022-05-21 06:58:31.117851
261,26110,0.12740206718444824,2022-05-21 06:58:31.117851
262,26210,0.11846756935119629,2022-05-21 06:58:31.117851
263,26310,0.13579845428466797,2022-05-21 06:58:31.117851
264,26410,0.14961004257202148,2022-05-21 06:58:31.117851
265,26510,0.15959978103637695,2022-05-21 06:58:31.117851
266,26610,0.07908797264099121,2022-05-21 06:58:31.117851
267,26710,0.08132266998291016,2022-05-21 06:58:31.117851
268,26810,0.11013054847717285,2022-05-21 06:58:31.117851
269,26910,0.12143778800964355,2022-05-21 06:58:31.117851
270,27010,0.11859512329101562,2022-05-21 06:58:31.117851
271,27110,0.07974553108215332,2022-05-21 06:58:31.117851
272,27210,0.1101369857788086,2022-05-21 06:58:31.117851
273,27310,0.15802311897277832,2022-05-21 06:58:31.117851
274,27410,0.1447434425354004,2022-05-21 06:58:31.117851
275,27510,0.17607474327087402,2022-05-21 06:58:31.117851
276,27610,0.18885421752929688,2022-05-21 06:58:31.117851
277,27710,0.17494511604309082,2022-05-21 06:58:31.117851
278,27810,0.15268516540527344,2022-05-21 06:58:31.117851
279,27910,0.18293046951293945,2022-05-21 06:58:31.117851
280,28010,0.17105841636657715,2022-05-21 06:58:31.117851
281,28110,0.11346030235290527,2022-05-21 06:58:31.117851
282,28210,0.16156506538391113,2022-05-21 06:58:31.117851
283,28310,0.08195185661315918,2022-05-21 06:58:31.117851
284,28410,0.11156797409057617,2022-05-21 06:58:31.117851
285,28510,0.13303303718566895,2022-05-21 06:58:31.117851
286,28610,0.1288292407989502,2022-05-21 06:58:31.117851
287,28710,0.08879947662353516,2022-05-21 06:58:31.117851
288,28810,0.12366700172424316,2022-05-21 06:58:31.117851
289,28910,0.23256969451904297,2022-05-21 06:58:31.117851
290,29010,0.1998293399810791,2022-05-21 06:58:31.117851
291,29110,0.11470723152160645,2022-05-21 06:58:31.117851
292,29210,0.13493609428405762,2022-05-21 06:58:31.117851
293,29310,0.19493675231933594,2022-05-21 06:58:31.117851
294,29410,0.10528063774108887,2022-05-21 06:58:31.117851
295,29510,0.1991443634033203,2022-05-21 06:58:31.117851
296,29610,0.23135113716125488,2022-05-21 06:58:31.117851
297,29710,0.10541749000549316,2022-05-21 06:58:31.117851
298,29810,0.07619571685791016,2022-05-21 06:58:31.117851
299,29910,0.07836174964904785,2022-05-21 06:58:31.117851
300,30010,0.07880878448486328,2022-05-21 06:58:31.117851
301,30110,0.07573652267456055,2022-05-21 06:58:31.117851
302,30210,0.1187598705291748,2022-05-21 06:58:31.117851
303,30310,0.1176462173461914,2022-05-21 06:58:31.117851
304,30410,0.09661293029785156,2022-05-21 06:58:31.117851
305,30510,0.07831287384033203,2022-05-21 06:58:31.117851
306,30610,0.0843656063079834,2022-05-21 06:58:31.117851
307,30710,0.0763709545135498,2022-05-21 06:58:31.117851
308,30810,0.07956576347351074,2022-05-21 06:58:31.117851
309,30910,0.07982373237609863,2022-05-21 06:58:31.117851
310,31010,0.0849466323852539,2022-05-21 06:58:31.117851
311,31110,0.0848393440246582,2022-05-21 06:58:31.117851
312,31210,0.08025717735290527,2022-05-21 06:58:31.117851
313,31310,0.07905840873718262,2022-05-21 06:58:31.117851
314,31410,0.11250185966491699,2022-05-21 06:58:31.117851
315,31510,0.12249326705932617,2022-05-21 06:58:31.117851
316,31610,0.1064603328704834,2022-05-21 06:58:31.117851
317,31710,0.08207535743713379,2022-05-21 06:58:31.117851
318,31810,0.08438777923583984,2022-05-21 06:58:31.117851
319,31910,0.0799112319946289,2022-05-21 06:58:31.117851
320,32010,0.08478927612304688,2022-05-21 06:58:31.117851
321,32110,0.08384037017822266,2022-05-21 06:58:31.117851
322,32210,0.08358407020568848,2022-05-21 06:58:31.117851
323,32310,0.08397197723388672,2022-05-21 06:58:31.117851
324,32410,0.08702254295349121,2022-05-21 06:58:31.117851
325,32510,0.09077024459838867,2022-05-21 06:58:31.117851
326,32610,0.09063458442687988,2022-05-21 06:58:31.117851
327,32710,0.08505797386169434,2022-05-21 06:58:31.117851
328,32810,0.0814673900604248,2022-05-21 06:58:31.117851
329,32910,0.0815436840057373,2022-05-21 06:58:31.117851
330,33010,0.08519339561462402,2022-05-21 06:58:31.117851
331,33110,0.08335471153259277,2022-05-21 06:58:31.117851
332,33210,0.08398723602294922,2022-05-21 06:58:31.117851
333,33310,0.08277511596679688,2022-05-21 06:58:31.117851
334,33410,0.08555936813354492,2022-05-21 06:58:31.117851
335,33510,0.08374309539794922,2022-05-21 06:58:31.117851
336,33610,0.09352469444274902,2022-05-21 06:58:31.117851
337,33710,0.09560012817382812,2022-05-21 06:58:31.117851
338,33810,0.09917044639587402,2022-05-21 06:58:31.117851
339,33910,0.09144115447998047,2022-05-21 06:58:31.117851
340,34010,0.08694648742675781,2022-05-21 06:58:31.117851
341,34110,0.0870215892791748,2022-05-21 06:58:31.117851
342,34210,0.08724665641784668,2022-05-21 06:58:31.117851
343,34310,0.09268355369567871,2022-05-21 06:58:31.117851
344,34410,0.08656716346740723,2022-05-21 06:58:31.117851
345,34510,0.08734297752380371,2022-05-21 06:58:31.117851
346,34610,0.08790206909179688,2022-05-21 06:58:31.117851
347,34710,0.0886383056640625,2022-05-21 06:58:31.117851
348,34810,0.08986425399780273,2022-05-21 06:58:31.117851
349,34910,0.10361266136169434,2022-05-21 06:58:31.117851
350,35010,0.09234428405761719,2022-05-21 06:58:31.117851
351,35110,0.0892019271850586,2022-05-21 06:58:31.117851
352,35210,0.08846497535705566,2022-05-21 06:58:31.117851
353,35310,0.08947491645812988,2022-05-21 06:58:31.117851
354,35410,0.09334802627563477,2022-05-21 06:58:31.117851
355,35510,0.09548330307006836,2022-05-21 06:58:31.117851
356,35610,0.09970617294311523,2022-05-21 06:58:31.117851
357,35710,0.09742331504821777,2022-05-21 06:58:31.117851
358,35810,0.15336036682128906,2022-05-21 06:58:31.117851
359,35910,0.23451638221740723,2022-05-21 06:58:31.117851
360,36010,0.260357141494751,2022-05-21 06:58:31.117851
361,36110,0.222121000289917,2022-05-21 06:58:31.117851
362,36210,0.20888733863830566,2022-05-21 06:58:31.117851
363,36310,0.17060565948486328,2022-05-21 06:58:31.117851
364,36410,0.22621941566467285,2022-05-21 06:58:31.117851
365,36510,0.20644283294677734,2022-05-21 06:58:31.117851
366,36610,0.17266368865966797,2022-05-21 06:58:31.117851
367,36710,0.19721746444702148,2022-05-21 06:58:31.117851
368,36810,0.17386674880981445,2022-05-21 06:58:31.117851
369,36910,0.22127175331115723,2022-05-21 06:58:31.117851
370,37010,0.18147611618041992,2022-05-21 06:58:31.117851
371,37110,0.15698480606079102,2022-05-21 06:58:31.117851
372,37210,0.19916033744812012,2022-05-21 06:58:31.117851
373,37310,0.16246438026428223,2022-05-21 06:58:31.117851
374,37410,0.13730072975158691,2022-05-21 06:58:31.117851
375,37510,0.17711353302001953,2022-05-21 06:58:31.117851
376,37610,0.1515669822692871,2022-05-21 06:58:31.117851
377,37710,0.19605112075805664,2022-05-21 06:58:31.117851
378,37810,0.20940089225769043,2022-05-21 06:58:31.117851
379,37910,0.18735551834106445,2022-05-21 06:58:31.117851
380,38010,0.20614385604858398,2022-05-21 06:58:31.117851
381,38110,0.2170090675354004,2022-05-21 06:58:31.117851
382,38210,0.20142817497253418,2022-05-21 06:58:31.117851
383,38310,0.13544917106628418,2022-05-21 06:58:31.117851
384,38410,0.22229957580566406,2022-05-21 06:58:31.117851
385,38510,0.19423627853393555,2022-05-21 06:58:31.117851
386,38610,0.19187402725219727,2022-05-21 06:58:31.117851
387,38710,0.2661879062652588,2022-05-21 06:58:31.117851
388,38810,0.1768341064453125,2022-05-21 06:58:31.117851
389,38910,0.23334908485412598,2022-05-21 06:58:31.117851
390,39010,0.18002581596374512,2022-05-21 06:58:31.117851
391,39110,0.21540355682373047,2022-05-21 06:58:31.117851
392,39210,0.14918899536132812,2022-05-21 06:58:31.117851
393,39310,0.23747491836547852,2022-05-21 06:58:31.117851
394,39410,0.1781764030456543,2022-05-21 06:58:31.117851
395,39510,0.1796102523803711,2022-05-21 06:58:31.117851
396,39610,0.20182585716247559,2022-05-21 06:58:31.117851
397,39710,0.2016468048095703,2022-05-21 06:58:31.117851
398,39810,0.22076654434204102,2022-05-21 06:58:31.117851
399,39910,0.19503116607666016,2022-05-21 06:58:31.117851
400,40010,0.1815481185913086,2022-05-21 06:58:31.117851
401,40110,0.22449922561645508,2022-05-21 06:58:31.117851
402,40210,0.1597757339477539,2022-05-21 06:58:31.117851
403,40310,0.1840529441833496,2022-05-21 06:58:31.117851
404,40410,0.1561124324798584,2022-05-21 06:58:31.117851
405,40510,0.1917576789855957,2022-05-21 06:58:31.117851
406,40610,0.20629215240478516,2022-05-21 06:58:31.117851
407,40710,0.19221711158752441,2022-05-21 06:58:31.117851
408,40810,0.21381497383117676,2022-05-21 06:58:31.117851
409,40910,0.18860721588134766,2022-05-21 06:58:31.117851
410,41010,0.13135123252868652,2022-05-21 06:58:31.117851
411,41110,0.1976151466369629,2022-05-21 06:58:31.117851
412,41210,0.16978883743286133,2022-05-21 06:58:31.117851
413,41310,0.18384504318237305,2022-05-21 06:58:31.117851
414,41410,0.19502735137939453,2022-05-21 06:58:31.117851
415,41510,0.25429773330688477,2022-05-21 06:58:31.117851
416,41610,0.21165251731872559,2022-05-21 06:58:31.117851
417,41710,0.19809889793395996,2022-05-21 06:58:31.117851
418,41810,0.18659281730651855,2022-05-21 06:58:31.117851
419,41910,0.17165851593017578,2022-05-21 06:58:31.117851
420,42010,0.2509737014770508,2022-05-21 06:58:31.117851
421,42110,0.19826984405517578,2022-05-21 06:58:31.117851
422,42210,0.1611189842224121,2022-05-21 06:58:31.117851
423,42310,0.16235637664794922,2022-05-21 06:58:31.117851
424,42410,0.19200396537780762,2022-05-21 06:58:31.117851
425,42510,0.24381399154663086,2022-05-21 06:58:31.117851
426,42610,0.18982338905334473,2022-05-21 06:58:31.117851
427,42710,0.227125883102417,2022-05-21 06:58:31.117851
428,42810,0.15276694297790527,2022-05-21 06:58:31.117851
429,42910,0.16089224815368652,2022-05-21 06:58:31.117851
430,43010,0.24285578727722168,2022-05-21 06:58:31.117851
431,43110,0.24770021438598633,2022-05-21 06:58:31.117851
432,43210,0.15970683097839355,2022-05-21 06:58:31.117851
433,43310,0.2235264778137207,2022-05-21 06:58:31.117851
434,43410,0.27576231956481934,2022-05-21 06:58:31.117851
435,43510,0.2026515007019043,2022-05-21 06:58:31.117851
436,43610,0.16762518882751465,2022-05-21 06:58:31.117851
437,43710,0.24275970458984375,2022-05-21 06:58:31.117851
438,43810,0.24280667304992676,2022-05-21 06:58:31.117851
439,43910,0.1934511661529541,2022-05-21 06:58:31.117851
440,44010,0.21199989318847656,2022-05-21 06:58:31.117851
441,44110,0.25785326957702637,2022-05-21 06:58:31.117851
442,44210,0.23059535026550293,2022-05-21 06:58:31.117851
443,44310,0.1850593090057373,2022-05-21 06:58:31.117851
444,44410,0.16559576988220215,2022-05-21 06:58:31.117851
445,44510,0.25548696517944336,2022-05-21 06:58:31.117851
446,44610,0.2701914310455322,2022-05-21 06:58:31.117851
447,44710,0.19868111610412598,2022-05-21 06:58:31.117851
448,44810,0.19235825538635254,2022-05-21 06:58:31.117851
449,44910,0.19079279899597168,2022-05-21 06:58:31.117851
450,45010,0.1471853256225586,2022-05-21 06:58:31.117851
451,45110,0.177199125289917,2022-05-21 06:58:31.117851
452,45210,0.2569313049316406,2022-05-21 06:58:31.117851
453,45310,0.2653636932373047,2022-05-21 06:58:31.117851
454,45410,0.21451473236083984,2022-05-21 06:58:31.117851
455,45510,0.22391128540039062,2022-05-21 06:58:31.117851
456,45610,0.2580606937408447,2022-05-21 06:58:31.117851
457,45710,0.2621760368347168,2022-05-21 06:58:31.117851
458,45810,0.23726344108581543,2022-05-21 06:58:31.117851
459,45910,0.22270846366882324,2022-05-21 06:58:31.117851
460,46010,0.21687817573547363,2022-05-21 06:58:31.117851
461,46110,0.17548799514770508,2022-05-21 06:58:31.117851
462,46210,0.21599173545837402,2022-05-21 06:58:31.117851
463,46310,0.23197627067565918,2022-05-21 06:58:31.117851
464,46410,0.18263697624206543,2022-05-21 06:58:31.117851
465,46510,0.2502250671386719,2022-05-21 06:58:31.117851
